"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","year.studyL2","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","degree","prof","insistence2.influence","pressure3.influence","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.other.ways.richi","necessity","other.speak.other.L2","other.year.studyL2","other.degree1","study.year","other.prof","other.year.studyL2.reduced","other.year.studyL2.richi","comparative.culture.minor1","philosophy.minor2","Language.literature.culture.minor3","art.music.theatre.minor4","ancient studies.minor5","history.minor6","computer.science.minor7","law.minor8","economics.minor9","communication.minor10","catholic.theology.minor11","evangelical.theology.minor12","DAF.minor13","orthodox theology.minor14","sinology.minor15","scandinavian.studies.minor16","other.minor17","other.degree.richi","roleL2.degree","other.roleL2.degree","fail.ought.","meeting.integr.","EU","educated","reconnect.comm","speakersmelb.comm","comecloser.comm","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","other.L2school.richi","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7","AU","speak.other.L2_binary","converse.id1","dream.id1","usewell.id1","whenever.id1","consider.ought1","people.ought1","expect.ought1","fail.ought1","enjoy.intr1","life.intr1","exciting.intr1","challenge.intr1","job.instru1","knowledge.instru1","career.instru1","money.instru1","time.integr1","becomelike.integr1","meeting.integr1","affinity.integr1","improve.prof1","speaking.prof1","reading.prof1","written.prof1","listening.prof1","citizen.post1","interact.post1","overseas.post1","globalaccess.post1","necessity1","educated1","reconnect.comm1","speakersmelb.comm1","comecloser.comm1"
5315677985,97084573,2017-04-04 16:22:00,2017-04-04 17:08:00,"Strongly agree","Strongly agree","Agree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","I LOVE the language and the german culture. I love linguistics and understand it. Learnint the language improves my understanding of linguistics. I feel intelligent when I speak german.","I think there is a big opportunity to study or work abroad learning the language. It improves my linguistics knowledge and actually me knowledge in general. It allows me to fully experience and embrace the german culture when I'm there.","A large roll. I will be able to use it for work often. I will be able to fully communicate if I get to live in Germany for a period of time. I might be able to teach or share my knowledge with others.",1,1,1,0,0,1,1,1,NA,0,0,1,0,0,0,"QC",1,"0",1,1,0,1,0,0,1,0,1,1,NA,"18-25","Male","English","German (proficient/advanced level)","No","No",NA,"4-6 years",NA,0,0,NA,NA,"HUM","Advanced",0,0,"German in Australia",NA,"QC",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly disagree","Disagree","Agree","Not sure",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 7 (Melbourne University)",NA,"MAJOR",NA,NA,NA,NA,"Bachelor of Arts with German as a breadth subject",NA,"Bachelor of Science with German as a major",NA,NA,"Bachelor of Science/Global Studies. Global studies allows me to complete that degree in german.",1,"Yes",5,5,4,5,2,1,1,2,5,4,5,5,4,4,4,3,5,2,5,4,5,5,5,5,5,3,4,4,4,NA,1,2,4,3
5315714366,97084573,2017-04-04 17:15:00,2017-04-04 17:34:00,"Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Disagree","Strongly disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","My main motivation for studying German is my love of the language, as well as my desire to speak with friends and family from German speaking countries. I also hope to study and travel through out German speaking countries, and even potentially work in Germany in the future. I also believe that having the ability to speak a second language is important.","Learning a second language gives you the ability to expand your perspective, as well as to observe different ideas from a unique perspective. Alternatively, learning a second language makes you more employable, especially since I one day hope to work in a German speaking country. I have also found that I have learnt more about the English language through learning German since English is a Germanic language.","I have many friends and family who I hope that I will be able to keep in contact with, and that my ability to speak German will assist in this. I also hope that my German will make it easier to travel and work through both German speaking countries, as well as throughout Europe. I plan to continue to learn German until I have mastered it.",1,0,1,0,1,1,1,1,NA,1,0,1,0,1,0,"QC",1,"0",0,1,0,0,0,0,1,0,1,0,NA,"18-25","Female","English","Only German","No","Yes","Third generation Swiss","4-6 years",NA,0,1,NA,NA,"HUM","Intermediate",0,0,"German in Australia",NA,"QC",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disagree","Agree","Strongly agree","Disagree",0,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Relations, History","1st year","1st year","German 5 (Melbourne University)",NA,"DIPLOMA",NA,NA,NA,NA,NA,"Bachelor of Arts with Diploma of Languages (German)",NA,NA,NA,NA,1,"Yes",5,4,4,5,5,4,2,1,4,4,5,5,4,5,5,3,5,5,5,4,5,5,5,5,5,4,5,5,5,NA,2,4,5,2
5317633222,97084573,2017-04-05 21:46:00,2017-04-05 22:20:00,"Not sure","Agree","Agree","Agree","Disagree","Agree","Disagree","Not sure","Agree","Disagree","Agree","Agree","Not sure","Strongly agree","Not sure","Not sure","Agree","Not sure","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","For me, learning German (and other languages) gives me an opportunity to learn about other people and culture which greatly interests me.","Meeting people, broadening potential job horizons, and challenging myself are all advantages of learning German at university level to me.","I'm unsure of what role German will have in my future, but I am hoping that it will allow me to gain a better understanding of myself and others, and allow me to become a more cultured person.",0,1,0,0,0,1,1,1,NA,1,0,0,0,0,0,NA,1,"0",0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","No","Japanese (very beginner)","No",NA,"4-6 years",NA,0,0,NA,NA,"HUM","Intermediate",0,0,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure","Strongly disagree","Not sure","Disagree",0,1,0,0,1,"EXCHANGE","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Currently undecided - potentially history, psychology, politics / international studies","1st year","1st year","German 5 (Melbourne University)","EXCHANGE","DIPLOMA",NA,NA,NA,NA,NA,"Bachelor of Arts with Diploma of Languages (German)",NA,NA,NA,NA,1,"No",3,4,4,4,2,4,2,3,4,2,4,4,3,5,3,3,4,3,4,3,5,5,5,5,5,4,4,4,4,NA,3,1,3,2
5319356699,97084573,2017-04-06 22:17:00,2017-04-06 22:35:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Strongly disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Not sure","Not sure","Strongly agree","Not sure","Strongly disagree","Strongly agree","Strongly disagree","Agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Through learning the syntax and grammar of German as a second language, I've gained a much better handle of English. Besides that, I'm really fascinated by the scientists and thinkers of the Enlightenment period, and learning German makes me feel more connected to important history.","I'm good at it and I find it fun, so it's a good way to stay engaged with the Arts side of my Arts/Law double degree without taking on something too stressful. 

Also, I believe that learning a Germanic language has improved my English skills. I'm a bit of a language nerd, so I love anything that helps me get my eye in for etymological roots.","At the very least, I want to study for a semester abroad. I can envision a future where I live and work in Germany, but I don't think it's very likely to eventuate.",0,1,1,1,1,0,1,1,"SKILLED.AWARE.COMPETENT",0,0,0,1,1,0,NA,1,"0",0,1,0,0,0,0,0,0,1,0,"LAW","18-25","Other","English","No","No","Yes","My father is a second-generation Ukrainian-Australian. He grew up in a community of European migrants in which German was the lingua franca. He studied Russian, Ukrainian and German at university level and is now qualified to translate in all of these languages.","4-6 years",NA,0,1,NA,NA,"HUM","Intermediate",0,0,"German in Australia","SKILLED.AWARE.COMPETENT",NA,"LAW",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Disagree","Strongly disagree",0,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Law",NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"1st year","1st year","German 7 (Melbourne University)",NA,"MAJOR",NA,NA,"Bachelor of Arts with German as a major",NA,NA,NA,NA,NA,NA,NA,1,"No",5,5,5,5,4,3,1,5,5,4,5,3,3,5,3,1,5,1,4,1,4,5,5,5,5,5,5,5,5,NA,5,1,2,1
5320276187,97084573,2017-04-07 08:52:00,2017-04-07 09:08:00,"Disagree","Not sure","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Agree","Disagree","Agree","Agree","Not sure","Agree","Agree","Not sure","Agree","Disagree","Not sure","Not sure","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","I studied German in high schoool but did not complete it in VCE. I hope to travel to Germany and possibly study there as well. Therefore I am taking German in order to improve my fluency.","After completing German as a minor in my Arts course I hope it will help me live and work in the global community. Being bilingual is a skill that many native English speakers lack, and I hope that this will help set me apart as I enter the workforce.","I would like to travel through Europe and spend time specifically in Germany. I hope that leaning this language will help me to be more independent. I'm currently unsure what career I might pursue, but am considering becoming a flight attendent, where having a second language would be crucial.",1,1,1,0,1,1,1,0,NA,0,0,1,0,0,0,NA,1,"0",0,0,0,0,0,0,0,0,0,0,"CULTURE","18-25","Female","English","No","No","No",NA,"4-6 years",NA,0,0,NA,NA,"HUM","Intermediate",0,0,"German in Australia",NA,NA,"CULTURE",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Disagree","Disagree",0,1,1,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creative Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German 3 (Melbourne University)",NA,"MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA,1,"No",2,3,4,4,2,2,2,2,4,2,4,4,3,4,4,3,4,2,3,3,4,4,4,4,4,4,4,4,4,NA,4,2,2,2
5322294039,97084573,2017-04-09 11:34:00,2017-04-09 11:47:00,"Strongly agree","Strongly agree","Not sure","Strongly agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Not sure","Strongly agree","Not sure","Agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","My main motivation for studying German is to become proficient in German. I want to become proficient because my mother's side of the family is from Germany and I want to be able to communicate with them easily and effectively. I also have a German citizenship and many friends there so I want to be proficient so that I can fully and completely integrate into a German community if I ever want to do so. I also might want to study or work there so again it allows me to fully immerse myself without any barriers.","It is a widely used language in professional settings so hopefully there is enough demand that it will assist me in getting a decent paying job.","German will always be a big part of my life because I need it to communicate with my best friends from Germany and my family. I want to visit many times and it will allow me to travel freely and maybe one day work there.",1,0,1,0,1,1,1,0,"QC",1,1,0,0,1,1,"M.NO.EXTERNAL.FACTORS",1,"0",1,1,0,0,1,0,1,1,1,1,NA,"18-25","Female","English","German and Japanese","Japanese","Yes","My mother and all her side of the family were born and grew up in Germany. As of current, all of them still live there except for my mother.","Less than a year",NA,0,1,NA,NA,"HUM","Intermediate",0,0,"German in Australia","QC","M.NO.EXTERNAL.FACTORS",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disagree","Strongly agree","Not sure","Not sure",0,0,0,0,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Japanese",NA,"Linguistics and Applied Linguistics",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","2nd year","German 3 (Melbourne University)",NA,"MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA,1,"Yes",5,5,3,5,2,2,2,2,5,5,5,4,4,4,4,3,5,3,4,4,5,4,5,5,4,4,5,5,4,NA,2,5,3,3
5326103547,96358748,2017-04-12 23:36:00,2017-04-14 09:03:00,"Strongly agree","Agree","Agree","Strongly agree","Not sure","Not sure","Not sure","Not sure","Agree","Agree","Strongly agree","Not sure","Agree","Agree","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","My main motivation for studying Italian is the ability to be able to speak it fluently so that when travelling, visiting family in Italy or even studying in Italy, it will become almost second nature to me. I also hope to maybe work in Italy or in Europe one day, and have dreams of becoming multilingual, with Italian being my first choice as I love learning it and being able to communicate with my relatives in their language.","I think just the ability to speak another language is amazing and being able to do that as it is very challenging is something to be really proud of. I think learning Italian at university level opens us up to the culture, history and life of Italians which would otherwise be unknown as it is not widely spoken about here in Australia. For me, also being able to communicate with my family in Italy is a major advantage. I believe that when employees see that you can speak multiple languages, they see this as a good thing as it is not easy to learn languages and this is another advantage of learning a language such as Italian at university level.","I hope to have a career that allows me to speak English, Italian and whichever other languages I may learn in the future. Also, in the future, if I travel to Europe as I hope to, I'd love to speak good Italian in Italy to get the whole experience. Italian in my future also allows me to communicate with my family in Australia who speak the language and also in Italy whose English skills may be lacking or quite non existent.",0,1,0,1,0,1,1,1,"QC",1,0,1,0,1,0,"QC",1,"0",1,0,0,1,1,1,0,0,0,0,NA,"18-25","Female","English","Some Italian","No","Yes","My dad, paternal grandparents and maternal grandfather all were born in Italy and speak dialects of the language.","more than 6 years",0,0,0,0,NA,"HUM.SCI","Upper-intermediate",1,0,"Italian in Australia","QC","QC",NA,NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure","Agree","Strongly agree","Strongly agree",1,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International relations minor and then my business specialist specialisation","1st year","1st year","Italian proficient 1 (Monash)",NA,"MAJOR","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Business Specialist/Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes",5,4,4,5,3,3,3,3,4,4,5,3,4,4,4,3,5,5,5,5,5,5,5,5,5,3,4,5,5,NA,3,4,5,5
5326749120,96358748,2017-04-13 07:42:00,2017-04-13 07:47:00,"Strongly agree","Agree","Agree","Agree","Not sure","Agree","Disagree","Not sure","Strongly agree",NA,"Strongly agree","Strongly agree","Not sure","Agree","Not sure","Not sure","Strongly agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","To be able to speak it fluently and to connect with my cultural background.",NA,"It could become a big part of my life, allowing me to communicate with family members in Italy. It could also be useful in the workforce.",1,1,1,1,1,1,1,1,NA,1,0,1,0,0,0,NA,1,"0",0,1,0,0,0,0,0,0,0,1,"HEALTH","18-25","Female","English","No","No","Yes",NA,"4-6 years",0,0,0,0,NA,"SCI","Upper-intermediate",0,0,"Italian in Australia",NA,NA,"HEALTH",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not sure","Strongly agree","Agree","Agree",1,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian proficient 1 (Monash)",NA,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Biomedical Science Advanced Honours",NA,NA,NA,NA,NA,NA,NA,NA,1,"No",5,4,4,4,3,4,2,3,5,NA,5,5,3,4,3,3,5,3,4,4,5,5,5,5,5,3,4,4,4,NA,3,5,4,4
5326882077,96358748,2017-04-13 10:27:00,2017-04-13 10:42:00,"Strongly agree","Agree","Not sure","Disagree","Strongly disagree","Not sure","Strongly disagree","Strongly disagree","Agree","Disagree","Agree","Strongly agree","Not sure","Agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","The challenge and the way learning the language makes me think. It is a different way of learning which I enjoy.","Personal reasons, I am not studying it with a future career in mind. I think it would be a waste of a possible opportunity, I already have some, but if I didn't continue I would lose it.","I would love to travel and spend time in Italy, I have friends there. Being able to communicate would help with integration when I am there.",0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,"QC",0,"0",0,0,0,1,0,0,1,1,0,0,"PUBLISHING","18-25","Female","English","No","No","No",NA,"1- 3 years",0,1,0,0,NA,"HUM","Intermediate",0,0,"Italian in Australia",NA,"QC","PUBLISHING",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Agree","Agree",0,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creative Writing",NA,NA,"English and Theatre Studies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spanish and Latin American Studies",NA,"1st year","3rd year (corrected)","Italian proficient 1 (Monash)",NA,"MINOR","Bachelor of Arts with Italian as a minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No",5,4,3,2,1,3,1,1,4,2,4,5,3,4,4,3,5,2,5,4,5,5,5,4,5,4,4,5,5,NA,5,1,4,4
5326973420,96358748,2017-04-13 08:34:00,2017-04-26 11:24:00,"Not sure","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Strongly agree","Agree","Not sure","Agree","Not sure","Disagree","Strongly agree","Disagree","Agree","Not sure","Strongly agree","Agree","Agree","Agree","Agree","Not sure","Not sure","Strongly agree","Agree","I study Italian mainly because I want to become thoroughly competent at a second language and this is the one I've studied throughout my schooling. However, throughout the time I've studied it, I've come to love the sound of the language, and in particular, the music. This provides a more short-term want to study it!","Learning Italian at this level would allow me to competently live and work in Italy with no problems whatsoever. It allows freedom to live comfortably in another country.","I would like to live and work in Italy for at least a few years, at an Italian or international corporation, to really put the language into practice. I also have no doubt that I will teach Italian to my children, as being raised bilingual makes languages so much easier to learn completely.",1,1,0,1,1,1,0,0,"DEDICATED",0,0,1,0,0,0,"QC",0,"0",0,0,1,1,0,1,1,0,0,0,"STATISTICS","18-25","Female","English","No","No","No",NA,"more than 6 years",0,0,0,1,NA,"HUM.SCI","Upper-intermediate",1,0,"Italian in Australia","DEDICATED","QC","STATISTICS",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Strongly disagree","Agree","Not sure",1,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Relations, Chemistry, Mathematics and Statistics","1st year","1st year","Italian proficient 1 (Monash)",NA,"MINOR","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Science/Bachelor of Arts with Italian as a minor",NA,NA,NA,NA,NA,NA,NA,NA,1,"No",3,4,5,4,2,2,2,4,4,2,5,4,3,4,3,2,5,2,4,3,5,4,4,4,4,3,3,5,4,NA,4,1,4,3
5329546580,96358748,2017-04-16 22:08:00,2017-04-16 22:31:00,"Agree","Not sure","Strongly agree","Not sure","Disagree","Not sure","Disagree","Disagree","Agree","Not sure","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Disagree","Agree","Not sure","Agree","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Agree","Agree","Agree","I have loved the Italian language since I was a child and I thoroughly enjoy learning new languages.","I think the advantages of learning Italian at a university level are limited as it is not spoken widely across the world, but it is useful in speaking with people in Italy and of Italian descent.","I would potentially like to teach Italian, but I do not see this as my sole career. I would like to travel more in Italy and Italian language skills would obviously be useful in this.",0,1,0,0,0,0,0,1,NA,0,0,0,0,0,1,NA,0,"0",0,0,1,0,0,0,0,0,0,0,"HEALTH","18-25","Female","English","No","Spanish","No",NA,"4-6 years",1,1,0,0,"ONLINE.COURSE","HUM","Upper-intermediate",0,0,"Italian in Australia",NA,NA,"HEALTH","ONLINE.COURSE",NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Disagree","Strongly disagree","Agree","Not sure",0,1,0,1,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linguistics and Applied Linguistics",NA,NA,NA,NA,NA,NA,NA,"Spanish and Latin American Studies","Acting","1st year","1st year","Italian proficient 1 (Monash)",NA,"BREADTH","Bachelor of Arts with Italian as a breadth subject.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"No",4,3,5,3,2,3,2,2,4,3,5,5,3,5,3,2,4,3,4,3,5,5,5,5,5,3,4,4,4,NA,2,1,4,3
5334894735,96358748,2017-04-21 20:02:00,2017-04-21 20:21:00,"Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Not sure","Not sure","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","I would one day love to live in Italy
To be able to one day speak the language fluently 
","It makes you more diverse
It sperates you from the magority of people who only speak one language 
Its a great opportunity to learn from the best
To be able to get a concurrent diploma or degree in this field from the best university in Australia 
","It will affect my culture and how I live my life",1,1,1,1,0,0,1,1,"DEDICATED",1,1,1,0,0,0,"QC",1,"1",0,1,1,0,0,0,0,0,0,0,"HEALTH","18-25","Male","English","Italian","No","Yes","Sicily, Palermo and Catania","more than 6 years",0,0,0,1,NA,"SCI","Upper-intermediate",0,0,"Italian in Australia","DEDICATED","QC","HEALTH",NA,NA,NA,NA,NA,"1st year",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly agree","Strongly agree","Strongly agree",1,1,0,0,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","Italian 5 (University of Melbourne)",NA,"MAJOR","Bachelor of Science with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Yes",5,5,5,5,4,4,3,3,5,5,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,4,4,5,5,NA,5,5,5,5
