Resp.ID,Collector.ID,start.date,End.date,converse.id,dream.id,usewell.id,whenever.id,consider.ought,people.ought,expect.ought,fail.ought,educated,enjoy.intr,life.intr,exciting.intr,challenge.intr,job.instru,knowledge.instru,career.instru,money.instru,time.integr,becomelike.integr,meeting.integr,affinity.integr,improve.prof,speaking.prof,reading.prof,written.prof,listening.prof,citizen.post,interact.post,overseas.post,globalaccess.post,reconnect.comm,speakersmelb.comm,comecloser.comm,mot.qual,advantages.qual,idealfuture.qual,succ1.attrib,educ2.attrib,open3.attrib,élite4.attrib,citizen5.attrib,employable6.attrib,cultured7.attrib,interesting8.attrib,other.comment9.attrib,parents1.external,friends2.external,teachers3.external,press4.external,duty5.external,noextern6.external,other7.external,encouragement1.influence,insistence2.influence,pressure3.influence,other4.influence,transl1.sector,research2.sector,teaching3.sector,business4.sector,tourism5.sector,banking6.sector,organisation7.sector,communication8.sector,intrelations9.sector,Notsure10.sector,other11.sector,Age,Gender,L1,speak.other.L2,study.other.L2,origins,origins.specify,primary1.L2school,secondary2.L2school,CLS3.L2school,VSL4.L2school,schooL2country5.L2school,other6.L2school,L2.VCE,private.lessons1.other.ways,study.holiday2.other.ways,year.sem.abroad3.other.ways,online.course4.other.ways,other5.other.ways,degree.roleL2,other.degree.roleL2,additional.major.minor1,additional.major.minor2,additional.major.minor3,additional.major.minor4,additional.major.minor5,additional.major.minor6,additional.major.minor7,additional.major.minor8,additional.major.minor9,additional.major.minor10,additional.major.minor11,additional.major.minor12,additional.major.minor13,additional.major.minor14,additional.major.minor15,additional.major.minor16,additional.major.minor17,additional.major.minor18,additional.major.minor19,additional.major.minor20,additional.major.minor21,additional.major.minor22,additional.major.minor23,additional.major.minor24,additional.major.minor25,additional.major.minor26,additional.major.minor27,additional.major.minor28,additional.major.minor29,additional.major.minor30,additional.major.minor31,additional.major.minor32,other.major.minor33,uni1.year,language.studies1.year,beginning.level,prof,year.studyL2,Context,other.attrib.richi,other.external.richi,other.sector.richi,other.L2school.richi,other.other.ways.richi,degree,degree.role
5326068349,96358748,2017-04-12T23:11:00Z,2017-04-12T23:20:00Z,Strongly agree,Agree,Agree,Agree,Not sure,Not sure,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Not sure,Agree,Strongly agree,Not sure,Agree,Not sure,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Agree,Not sure,Agree,Agree,Not sure,Not sure,I study classical singing and I want to understand the Italian texts and libretti of the operas I sing,"Understanding of cultural and linguistic contexts of Italian language and applying them in varied aspects , in my case , to music.",As a tool for music learning and as a way to broaden my cultural horizons.,1,1,1,0,1,0,1,1,HERITAGE,0,0,1,0,1,0,QC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENTERTAINMENT,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,HERITAGE,QC,ENTERTAINMENT,NA,NA,NA,NA
5326103547,96358748,2017-04-12T23:36:00Z,2017-04-14T09:03:00Z,Strongly agree,Agree,Agree,Strongly agree,Not sure,Not sure,Not sure,Not sure,Not sure,Agree,Agree,Strongly agree,Not sure,Agree,Agree,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,"My main motivation for studying Italian is the ability to be able to speak it fluently so that when travelling, visiting family in Italy or even studying in Italy, it will become almost second nature to me. I also hope to maybe work in Italy or in Europe one day, and have dreams of becoming multilingual, with Italian being my first choice as I love learning it and being able to communicate with my relatives in their language.","I think just the ability to speak another language is amazing and being able to do that as it is very challenging is something to be really proud of. I think learning Italian at university level opens us up to the culture, history and life of Italians which would otherwise be unknown as it is not widely spoken about here in Australia. For me, also being able to communicate with my family in Italy is a major advantage. I believe that when employees see that you can speak multiple languages, they see this as a good thing as it is not easy to learn languages and this is another advantage of learning a language such as Italian at university level.","I hope to have a career that allows me to speak English, Italian and whichever other languages I may learn in the future. Also, in the future, if I travel to Europe as I hope to, I'd love to speak good Italian in Italy to get the whole experience. Italian in my future also allows me to communicate with my family in Australia who speak the language and also in Italy whose English skills may be lacking or quite non existent.",0,1,0,1,0,1,1,1,QC,1,0,1,0,1,0,QC,1,1,0,0,1,0,0,1,1,1,0,0,0,0,NA,18-25,Female,English,Some Italian,No,Yes,"My dad, paternal grandparents and maternal grandfather all were born in Italy and speak dialects of the language.",1,1,0,0,0,NA,Yes,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Business Specialist/Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,International relations minor and then my business specialist specialisation,1st year,1st year,Italian proficient 1 (Monash),Upper-intermediate,more than 6 years,Italian in Australia,QC,QC,NA,NA,NA,HUM.SCI,MAJOR
5326749120,96358748,2017-04-13T07:42:00Z,2017-04-13T07:47:00Z,Strongly agree,Agree,Agree,Agree,Not sure,Agree,Disagree,Not sure,Not sure,Strongly agree,NA,Strongly agree,Strongly agree,Not sure,Agree,Not sure,Not sure,Strongly agree,Not sure,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Agree,Strongly agree,Agree,Agree,To be able to speak it fluently and to connect with my cultural background.,NA,"It could become a big part of my life, allowing me to communicate with family members in Italy. It could also be useful in the workforce.",1,1,1,1,1,1,1,1,NA,1,0,1,0,0,0,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,1,HEALTH,18-25,Female,English,No,No,Yes,NA,1,1,0,0,0,NA,Yes,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Biomedical Science Advanced Honours,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian proficient 1 (Monash),Upper-intermediate,4-6 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,NA
5326872124,96358748,2017-04-13T10:12:00Z,2017-04-13T10:15:00Z,Strongly agree,Agree,Agree,Agree,Not sure,Not sure,Strongly disagree,Disagree,Disagree,Strongly agree,Not sure,Strongly agree,Strongly agree,Not sure,Agree,Agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5326882077,96358748,2017-04-13T10:27:00Z,2017-04-13T10:42:00Z,Strongly agree,Agree,Not sure,Disagree,Strongly disagree,Not sure,Strongly disagree,Strongly disagree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Not sure,Agree,Agree,Not sure,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,The challenge and the way learning the language makes me think. It is a different way of learning which I enjoy.,"Personal reasons, I am not studying it with a future career in mind. I think it would be a waste of a possible opportunity, I already have some, but if I didn't continue I would lose it.","I would love to travel and spend time in Italy, I have friends there. Being able to communicate would help with integration when I am there.",0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,QC,0,0,0,0,0,0,0,1,0,0,1,1,0,0,PUBLISHING,18-25,Female,English,No,No,No,NA,0,1,0,0,0,NA,Yes,0,1,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Creative Writing,NA,NA,English and Theatre Studies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish and Latin American Studies,NA,1st year,3rd year (corrected),Italian proficient 1 (Monash),Intermediate,1- 3 years,Italian in Australia,NA,QC,PUBLISHING,NA,NA,HUM,MINOR
5326973420,96358748,2017-04-13T08:34:00Z,2017-04-26T11:24:00Z,Not sure,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Not sure,Agree,Not sure,Disagree,Strongly agree,Disagree,Agree,Not sure,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Strongly agree,Agree,Strongly disagree,Agree,Not sure,"I study Italian mainly because I want to become thoroughly competent at a second language and this is the one I've studied throughout my schooling. However, throughout the time I've studied it, I've come to love the sound of the language, and in particular, the music. This provides a more short-term want to study it!",Learning Italian at this level would allow me to competently live and work in Italy with no problems whatsoever. It allows freedom to live comfortably in another country.,"I would like to live and work in Italy for at least a few years, at an Italian or international corporation, to really put the language into practice. I also have no doubt that I will teach Italian to my children, as being raised bilingual makes languages so much easier to learn completely.",1,1,0,1,1,1,0,0,DEDICATED,0,0,1,0,0,0,QC,0,1,0,0,0,0,1,1,0,1,1,0,0,0,STATISTICS,18-25,Female,English,No,No,No,NA,1,1,0,0,0,NA,Yes,0,0,0,1,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Science/Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"International Relations, Chemistry, Mathematics and Statistics",1st year,1st year,Italian proficient 1 (Monash),Upper-intermediate,more than 6 years,Italian in Australia,DEDICATED,QC,STATISTICS,NA,NA,HUM.SCI,MINOR
5329546580,96358748,2017-04-16T22:08:00Z,2017-04-16T22:31:00Z,Agree,Not sure,Strongly agree,Not sure,Disagree,Not sure,Disagree,Disagree,Disagree,Agree,Not sure,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Disagree,Agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,Agree,Strongly disagree,Agree,Not sure,I have loved the Italian language since I was a child and I thoroughly enjoy learning new languages.,"I think the advantages of learning Italian at a university level are limited as it is not spoken widely across the world, but it is useful in speaking with people in Italy and of Italian descent.","I would potentially like to teach Italian, but I do not see this as my sole career. I would like to travel more in Italy and Italian language skills would obviously be useful in this.",0,1,0,0,0,0,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HEALTH,18-25,Female,English,No,Spanish,No,NA,0,1,0,1,0,NA,Yes,1,1,0,0,ONLINE.COURSE,Bachelor of Arts with Italian as a breadth subject.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,Spanish and Latin American Studies,Acting,1st year,1st year,Italian proficient 1 (Monash),Upper-intermediate,4-6 years,Italian in Australia,NA,NA,HEALTH,NA,ONLINE.COURSE,HUM,BREADTH
5330968940,96358748,2017-04-18T14:50:00Z,2017-04-18T14:53:00Z,Disagree,Disagree,Not sure,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Disagree,Agree,Disagree,Not sure,Disagree,Agree,Strongly disagree,Disagree,Disagree,Not sure,Disagree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Agree,Agree,Not sure,Disagree,Disagree,Not sure,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5331056325,96358748,2017-04-18T17:49:00Z,2017-04-18T17:53:00Z,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Strongly agree,Disagree,Agree,Strongly agree,Not sure,Not sure,Not sure,Not sure,Agree,Disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Italian in Australia,NA,NA,NA,NA,NA,NA,NA
5334774283,96358748,2017-04-21T16:03:00Z,2017-04-21T16:15:00Z,Strongly agree,Agree,Strongly agree,Disagree,Not sure,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,I want to be able to converse with native Italian speakers that cannot communicate in other languages (children that haven't learned other languages yet),I will know proper grammar and vocabulary rather than if I studied it by picking it up on the streets of Italy.,"If I become a pediatrician, it will allow me to communicate with Italian children. If not, it will be fun to speak it when I visit my Italian friends and understand when I watch a movie/ hear a song.",0,1,1,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HEALTH,18-25,Female,Romanian,"Romanian, German, Spanish",No,No,NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)",Bachelor of Biomedicine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human Structure and Function,2nd year,1st year,Italian 1 (University of Melbourne),Elementary,0 years,Italian in Australia,NA,NA,HEALTH,NA,NA,SCI,NA
5334894735,96358748,2017-04-21T20:02:00Z,2017-04-21T20:21:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,"I would one day love to live in Italy
To be able to one day speak the language fluently 
","It makes you more diverse
It sperates you from the magority of people who only speak one language 
Its a great opportunity to learn from the best
To be able to get a concurrent diploma or degree in this field from the best university in Australia 
",It will affect my culture and how I live my life,1,1,1,1,0,0,1,1,DEDICATED,1,1,1,0,0,0,QC,1,0,0,1,0,1,1,0,0,0,0,0,0,0,HEALTH,18-25,Male,English,Italian,No,Yes,"Sicily, Palermo and Catania",1,1,0,0,0,NA,Yes,0,0,0,1,NA,Bachelor of Science with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,more than 6 years,Italian in Australia,DEDICATED,QC,HEALTH,NA,NA,SCI,MAJOR
5335053900,96358748,2017-04-21T23:27:00Z,2017-04-21T23:35:00Z,Not sure,Agree,Not sure,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,NA,Not sure,"Coming from a Romanian background, Italian is very similar to the language and easy to learn. In this sense I wanted to have mastery of multiple European languages",I believe it encourages me to think and become a more well rounded person by being able to speak another language,I would like to use Italian when I am travelling as travelling is a main goal of mine in the near future.,0,1,1,0,1,0,1,1,NA,1,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,NA,18-25,Female,Romanian,Romanian,No,No,NA,1,0,0,0,0,NA,No,0,0,0,0,NA,Bachelor of Arts with Italian as a breadth subject.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Philosophy,Politics and International Studies,NA,NA,NA,NA,NA,NA,3rd year,1st year,Italian 1 (University of Melbourne),Elementary,Less than a year,Italian in Australia,NA,NA,NA,NA,NA,HUM,BREADTH
5336334884,96358748,2017-04-23T16:30:00Z,2017-04-23T16:53:00Z,Strongly agree,Agree,Agree,Agree,Agree,Not sure,Disagree,Disagree,Disagree,Agree,Not sure,Strongly agree,Agree,Not sure,Strongly agree,Not sure,Disagree,Agree,Not sure,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,Agree,Strongly agree,Agree,Agree,Strongly agree,Not sure,I would like to be able to understand and speak the language when travelling to Italy well. In particular when visiting relatives.,"I have a much greater knowledge of not only the language but the culture of the country. This makes me feel more worldly. You study the language and culture to a much more complex level which enables you to experience your reality on a deeper level. Learning Italian also causes me to question my English grammar when speaking which results in an improvement of English. There are many similarities with Italian and Spanish, so I am also able to understand certain sentences in Spanish and compare the word differences.","In my future, I intend on being able to speak and understand the language. I will use this when travelling, and will regularly watch Italian movies to maintain my understanding of Italian. I don't intend on dedicating my career to teaching or studying Italian, however if my science pathway leads me to Italy, knowing how to communicate in Italian will be of great advantage.",1,1,0,0,0,0,1,0,NA,1,0,1,0,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,SCIENCE,18-25,Female,English,Italian,No,No,NA,1,1,1,0,0,NA,Yes,1,0,0,0,NA,Bachelor of Science with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian proficient 1 (Monash),Upper-intermediate,more than 6 years,Italian in Australia,NA,NA,SCIENCE,NA,NA,SCI,MAJOR
5346366247,97597744,2017-05-02T18:11:00Z,2017-05-02T18:16:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,"To communicate with my family, to deepen my knowledge of the language and culture.","- obtaining a job 
- easier to network
- improves English 
- gives a new perspective of the world",I would like to teach Italian to secondary school students,1,1,1,0,0,0,1,0,NA,1,0,1,0,0,0,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,0,NA,18-25,Female,English,No,Spanish,Yes,Venice,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Italian as a major,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,History and Philosophy of Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MAJOR
5346371261,97597744,2017-05-02T18:18:00Z,2017-05-02T18:25:00Z,Not sure,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Not sure,Agree,Not sure,Disagree,Strongly agree,Not sure,Agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Agree,Strongly agree,Not sure,Disagree,Agree,Disagree,I enjoy it,to continue speaking learning another language. Also gives me greater future opportunities.,prospects to travel.,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,1,QC,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,18-25,Female,English,Spanish,Spanish,Yes,NA,1,1,0,0,0,NA,Yes,0,0,1,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Media and Communications,NA,NA,NA,NA,NA,NA,NA,NA,2nd year,1st year,Italian 5 (University of Melbourne),Intermediate,more than 6 years,Italian in Australia,NA,QC,NA,NA,NA,HUM,MINOR
5346377836,97597744,2017-05-02T18:29:00Z,2017-05-02T18:38:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Not sure,Disagree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Not sure,"I would like to have a career in classical music, in particular opera. Having a strong knowledge of the main European languages, French, Italian and German will help me in a music career. My dad is also Italian and I am fascinated by the culture.",It allows me to have a greater understanding of opera and music in general due to Italy's historical role in defining classical music. It will also assist me if I decide to live and work in Italy.,"Ideally, I would like to have a career that allows me to use foreign language (I speak French and Italian) on a daily basis. Even if I don't have a career in music, I would like to use Italian in my career.",0,1,1,0,1,1,0,0,NA,1,0,0,0,0,1,QC,1,0,0,0,1,1,0,0,0,0,0,0,0,1,ENTERTAINMENT,18-25,Female,English,French,French,Yes,My dad was born in Tuscany and moved to Australia with his family when he was 5.,0,0,0,0,0,NA,No,0,1,0,0,COURSE,"Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Music, Diploma in French",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Music,3rd year,1st year,Italian 5 (University of Melbourne),Upper-intermediate,1- 3 years,Italian in Australia,NA,QC,ENTERTAINMENT,NA,COURSE,HUM,NA
5346384146,97597744,2017-05-02T18:38:00Z,2017-05-02T18:47:00Z,Agree,Not sure,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Not sure,Disagree,Agree,Disagree,Not sure,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,I want to speak another language. I studied it at school.,"Making friends, improving my Italian.","I become a cool mum who teachers her kids Italian as babies. They then will be cool bilingual babies
- travel",0,1,1,0,1,0,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,18-25,Female,English,No,"Latin, doesn't really count.",No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Diploma of Languages (Italian),NA,NA,Anthropology,NA,NA,NA,NA,NA,NA,Classics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Linguistics and Applied Linguistics,NA,NA,NA,NA,NA,NA,NA,NA,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,1- 3 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,DIPLOMA
5349899649,97597744,2017-05-05T15:20:00Z,2017-05-05T15:24:00Z,Agree,Agree,Agree,Agree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Not sure,Not sure,Not sure,Not sure,Strongly agree,Not sure,Agree,Not sure,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,In order to learn other languages,Ability to communicate with a different culture to my own,"Private reading, travel, etc.",0,1,1,0,0,0,1,1,NA,1,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,18-25,Male,English,No,French,No,NA,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Politics and International Studies,NA,NA,NA,NA,NA,History,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,4-6 years,Italian in Australia,NA,NA,NA,NA,NA,HUM,MINOR
5349902946,97597744,2017-05-05T15:29:00Z,2017-05-05T15:34:00Z,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Not sure,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Not sure,Agree,Agree,I love learning languages and find it exciting and rewarding to be able to speak to people in their own language.,Improving my speaking and comprehension at a higher level. Good for career prospects.,"I hope to use several languages on a daily basis, using it for my work.",0,1,1,0,1,1,1,0,NA,0,0,0,0,0,1,QC,0,0,0,0,1,0,1,0,0,0,0,1,0,1,NA,18-25,Female,English,French and learning Spanish,French and Spanish,Yes,My mother's family were from Palermo,0,1,0,0,0,NA,Yes,0,0,0,0,NA,Bachelor of Arts with Italian as a minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spanish and Latin American Studies,NA,1st year,1st year,Italian 5 (University of Melbourne),Intermediate,1- 3 years,Italian in Australia,NA,QC,NA,NA,NA,HUM,MINOR
