"Resp.ID","Collector.ID","start.date","End.date","converse.id","dream.id","usewell.id","whenever.id","consider.ought","people.ought","expect.ought","fail.ought","educated","enjoy.intr","life.intr","exciting.intr","challenge.intr","job.instru","knowledge.instru","career.instru","money.instru","time.integr","becomelike.integr","meeting.integr","affinity.integr","improve.prof","speaking.prof","reading.prof","written.prof","listening.prof","citizen.post","interact.post","overseas.post","globalaccess.post","reconnect.comm","speakersmelb.comm","comecloser.comm","mot.qual","advantages.qual","idealfuture.qual","succ1.attrib","educ2.attrib","open3.attrib","élite4.attrib","citizen5.attrib","employable6.attrib","cultured7.attrib","interesting8.attrib","other.comment9.attrib","parents1.external","friends2.external","teachers3.external","press4.external","duty5.external","noextern6.external","other7.external","encouragement1.influence","insistence2.influence","pressure3.influence","other4.influence","transl1.sector","research2.sector","teaching3.sector","business4.sector","tourism5.sector","banking6.sector","organisation7.sector","communication8.sector","intrelations9.sector","Notsure10.sector","other11.sector","Age","Gender","L1","speak.other.L2","study.other.L2","origins","origins.specify","primary1.L2school","secondary2.L2school","CLS3.L2school","VSL4.L2school","schooL2country5.L2school","other6.L2school","L2.VCE","private.lessons1.other.ways","study.holiday2.other.ways","year.sem.abroad3.other.ways","online.course4.other.ways","other5.other.ways","additional.major.minor1","additional.major.minor2","additional.major.minor3","additional.major.minor4","additional.major.minor5","additional.major.minor6","additional.major.minor7","additional.major.minor8","additional.major.minor9","additional.major.minor10","additional.major.minor11","additional.major.minor12","additional.major.minor13","additional.major.minor14","additional.major.minor15","additional.major.minor16","additional.major.minor17","additional.major.minor18","additional.major.minor19","additional.major.minor20","additional.major.minor21","additional.major.minor22","additional.major.minor23","additional.major.minor24","additional.major.minor25","additional.major.minor26","additional.major.minor27","additional.major.minor28","additional.major.minor29","additional.major.minor30","additional.major.minor31","additional.major.minor32","other.major.minor33","uni1.year","language.studies1.year","beginning.level","prof","year.studyL2","Context","other.attrib.richi","other.external.richi","other.sector.richi","other.L2school.richi","other.other.ways.richi","degree","degree.role","degree.roleL2","other.degree.roleL2","arts.major.degree1","arts.minor.breadth.degree2","arts.breadth.degree3","arts.diploma.degree3","science.major.degree4","science.minor.breadth5","science.breadth.degree6","other.degree.7"
5353131368,96358748,2017-05-09 20:45:00,2017-05-09 20:52:00,"Agree","Agree","Not sure","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Not sure","Agree","Agree",NA,"Not sure","Not sure","Agree","Not sure","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","I wanted to learn another language, specifically European","I become a more global citizen and therefore am able to interact internationally","Maybe in a job or just for personal use",0,1,0,0,1,0,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,0,NA,"18-25","Male","English","No","No","No",NA,1,0,0,0,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Media and Communications",NA,NA,NA,NA,NA,NA,NA,"Journalism and History","1st year","1st year","Italian introductory (Monash)","Elementary","4-6 years","Italian in Australia",NA,NA,NA,NA,NA,"HUM","MAJOR","Bachelor of Arts with Italian as a major",NA,NA,NA,NA,NA,NA,NA,NA,NA
5353160521,96358748,2017-05-09 21:31:00,2017-05-09 21:43:00,"Not sure","Strongly agree","Agree","Agree","Not sure","Disagree","Strongly disagree","Disagree","Strongly disagree","Agree","Disagree","Strongly agree","Disagree","Not sure","Not sure","Not sure","Disagree","Strongly agree","Disagree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Disagree","I am Italian and want to feel more connected to the culture because I think it's beautiful and a really nice-sounding language.","Many Italian and English words are similar (except for 'caldo' which means 'hot' - how confusing).","I want to travel to Italy on holidays, and who knows, maybe I'll end up studying fashion and visiting Milano. I also want to teach my future kids the language.",0,0,0,0,1,1,1,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,1,NA,"18-25","Female","English","No","No","Yes","My Nonno, Nonna and two of their kids came over from Italy. They then had six more kids, and the youngest was my father.",0,1,0,0,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,"Behavioural studies and acting","1st year","1st year","Italian introductory (Monash)","Elementary","1- 3 years","Italian in Australia",NA,NA,NA,NA,NA,"HUM","MINOR","Bachelor of Arts with Italian as a minor",NA,NA,NA,NA,NA,NA,NA,NA,NA
5353999915,96358748,2017-05-10 13:12:00,2017-05-10 13:43:00,"Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Strongly disagree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Not sure","Agree","Not sure","Not sure","Strongly agree","Not sure","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly disagree","Agree","Agree","I am a Chinese student, and I have always wanted to learn a few other languages. I started with English, and now I am thinking of learning Italian, French and Spanish. I will do one at a time, and right now it's Italian. 

Main motivation: interest. The Renaissance started in Italy, and I am obsessed with art and art related history. I want to be able to visit the country that gave birth to the Renaissance one day, speaking the country's language as if I was born there. I don't want to visit a country feeling like I am a foreigner. I wan to go to Italy feeling like I am just visiting an old home of mine. 

Also, I love Italian food. Studying italian gives me confidence when I order food in italian restaurants. Now I am able to take my fiance to all the nicest little italian restaurants and cafes and teach him a few sentences while we have dinner. (feels good man)","Learning Italian, going to Italian tutorials is a great opportunity to meet people of similar interests. Many people from my tutorial either have Italian backgrounds or are intrigued with the Italian language and culture. Mixing in with such people gives me a sense of belonging. 

also, as a science student (I am doing physics, chemistry and biology all together), the four hours of Italian tutorial throughout the week is a great ""mind refresher"" for me. Studying Italian increases my productivity. 

In addition, studying languages is beneficial for brain development and slows down brain ageing, which is advantageous for not just university level, but for a whole life time.","As mentioned before, Italian is a tool. Using this tool, I will be able to travel to Italian, walk on the streets of Florence, Rome and Tuscany, visit all the beautiful places without feeling like a tourist, but feeling like a local. I see myself visiting the art galleries, the cathedrals, the monuments, wearing a pale maxi dress, with an Italian novel in my hands.",0,1,1,0,1,0,1,1,NA,0,1,0,0,0,0,"QC",1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,"18-25","Female","Mandarin","English","No","No",NA,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Physics, Chemistry, Biology","1st year","1st year","Italian 1 (University of Melbourne)","Elementary","0 years","Italian in Australia",NA,"QC",NA,NA,NA,"SCI","BREADTH","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Bachelor of Science with Italian as a breadth",NA,NA,NA,NA,NA,NA,NA,NA
5354006403,96358748,2017-05-10 13:28:00,2017-05-10 13:40:00,"Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Disagree","Disagree","Disagree","Strongly disagree","Strongly agree","Not sure","Strongly agree","Strongly agree","Disagree","Strongly agree","Not sure","Disagree","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Majority of my family and relatives speak Italian and English, or only Italian, and I really want to be able to communicate with them.","It will allow me to work in Italy with a greater chance if I can speak Italian","The main thing it would do is allow me to speak to my relatives and not have a language barrier present",0,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"SCIENCE","18-25","Female","English","No","No","Yes","Grandparents were born in Italy.",1,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maths and statistics, chemistry, biology","1st year","1st year","Italian 1 (University of Melbourne)","Elementary","4-6 years","Italian in Australia",NA,NA,"SCIENCE",NA,NA,"SCI","MINOR","Bachelor of Science with Italian as a minor",NA,NA,NA,NA,NA,NA,NA,NA,NA
5354107338,97084573,2017-05-10 17:46:00,2017-05-10 20:06:00,"Agree","Strongly agree","Strongly agree","Not sure","Agree","Disagree","Strongly disagree","Agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Not sure","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Not sure","I've always wanted to take up a second language. I'm a native english speaker and has always wanted to be bilingual. I came to know more about the German language when I met my girlfriend (who is German). She used to teach me little bits of it and I was very interested with how structured and logical the language is (mostly). I then decided to continue learning it as I like a challenge especially if it's a challenge I know I can handle. I mostly find German very satisfying to learn because of the structure and through that I can see evident progress in my work.","I think that by learning German it gives me a huge advantage especially if I am planning to work in Europe in the future. It could be a possibility for me but I believe that the German language has a certain status to it as well and it is known to be a difficult language. Therefore, by mastering it in university, it would not only be impressive but beneficial to me in many future employment opportunities.","I think employment opportunities would be one. People who are bilingual are valued in certain firms, depending on the country of course. I also think that knowing the language would be an advantage if I am in a relationship with a german speaker. There are obvious language and cultural barriers between my current partner and I, despite her being able to speak english fluently. It is not a priority for me but it would be helpful as a side note.",0,1,0,0,1,1,1,1,"AWARE",0,0,0,0,0,1,"QC",0,0,0,0,0,0,0,1,0,0,1,0,0,0,"HEALTH","18-25","Female","English","No","No","No",NA,0,0,0,0,0,NA,"No",1,0,0,0,"QC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"2nd year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia","AWARE","QC","HEALTH",NA,"QC","HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5354107464,97084573,2017-05-10 17:45:00,2017-05-10 17:54:00,"Agree","Agree","Agree","Agree","Not sure","Agree","Not sure","Not sure","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Not sure","Agree","Agree","Strongly agree","Agree","Agree","Not sure","Agree","Agree","Agree","Strongly disagree","Agree","Disagree","Being multilingual and having an interest in German culture and history. Also to advance my career prospects.","Employers view it as more desirable","In my career if I travel and stay abroad in Germany",1,1,1,1,0,1,1,1,NA,0,0,0,1,0,0,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,0,"HEALTH","18-25","Male","English","Arabic","No","No",NA,0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not majored yet","1st year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia",NA,NA,"HEALTH",NA,NA,"SCI","BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of science - German breadth"
5354109611,97084573,2017-05-10 17:50:00,2017-05-10 18:03:00,"Disagree","Not sure","Agree","Not sure","Disagree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Not sure","Agree","Agree","Not sure","Not sure","Strongly agree","Agree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Strongly agree","Agree","To face an intellectual challenge and develop a new skill. To have more in common with some relatives","I think an advantage would be to see the world with a new perspective. The many similarities between languages show connections between cultures and nationalities. Learning german at a university level can help me integrate multicilturalism into my understanding of my other subjects and apply it to my future.","As I'll be working with clients, knowing german can help me better communicate with other german speakers, which can help make interpersonal relationships stronger",1,1,1,1,1,1,1,1,NA,0,0,0,0,0,1,"QC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HEALTH","18-25","Female","English","Russian","No","No",NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","1st year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia",NA,"QC","HEALTH",NA,NA,"SCI","BREADTH",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Biomedical science with german as a breadth subject"
5354111672,97084573,2017-05-10 17:54:00,2017-05-10 17:57:00,"Not sure","Agree","Not sure","Agree","Disagree","Agree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Not sure","Agree","Disagree","Agree","Not sure","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354121927,97084573,2017-05-10 18:13:00,2017-05-10 18:24:00,"Not sure","Strongly agree","Not sure","Not sure","Disagree","Disagree","Strongly disagree","Disagree","Not sure","Agree","Not sure","Agree","Agree","Not sure","Agree","Not sure","Agree","Not sure","Not sure","Not sure","Not sure","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Strongly agree","Agree","Strongly disagree","Agree","Not sure","I personally like learning new languages. German is a language that I learned for a very short while and I would like to learn more.","There may be a chance to apply your knowledge firsthand if you go on an exchange.","It would help me if I decide to travel to German speaking countries. It may also be good if I decide to find a job in a German speaking country.",1,1,1,0,0,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","Indonesian","English, Javanese","No","No",NA,0,1,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biological sciences","1st year","1st year","German introductory 1 (Monash University)","Elementary","Less than a year","German in Australia",NA,NA,NA,NA,NA,"SCI","ELECTIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Science with German as elective"
5354121956,97084573,2017-05-10 18:13:00,2017-05-10 18:28:00,"Not sure","Not sure","Not sure","Not sure","Disagree","Disagree","Strongly disagree","Not sure","Disagree","Not sure","Disagree","Not sure","Not sure","Agree","Agree","Not sure","Agree","Not sure","Not sure","Not sure","Not sure","Agree","Not sure","Agree","Agree","Agree","Disagree","Agree","Disagree","Not sure","Agree","Not sure","Not sure","To help me in my occupation in the future.","I am not a native English speaker. I think  learning more language will give us a better future, build our horizon.","Get a better job?",0,0,1,0,0,1,0,0,"KNOWLEDGEABLE",0,0,0,0,0,1,"M.NO.EXTERNAL.FACTORS",0,1,0,0,0,0,0,1,0,0,0,1,0,0,NA,"18-25","Female","Mandarin","English","English?","No",NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"communication as major and behavioural studies as minor","2nd year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia","KNOWLEDGEABLE","M.NO.EXTERNAL.FACTORS",NA,NA,NA,"HUM","ELECTIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bachelor of Arts with German as an elective"
5354171279,97084573,2017-05-10 19:45:00,2017-05-10 19:49:00,"Agree","Agree","Agree","Strongly agree","Disagree","Agree","Disagree","Strongly disagree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Strongly disagree","Agree","Not sure",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354196018,97084573,2017-05-10 20:30:00,2017-05-10 20:36:00,"Strongly agree","Not sure","Strongly agree","Not sure","Agree","Agree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Not sure","Agree","Disagree","Agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Not sure","Strongly agree","Agree","Disagree","Agree","Not sure",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354211037,97084573,2017-05-10 20:56:00,2017-05-10 21:00:00,"Agree","Not sure","Agree","Agree","Not sure","Agree","Strongly disagree","Disagree","Strongly agree","Agree","Strongly disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Not sure","Agree","Agree","Not sure","Agree","Not sure","Disagree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Not sure","Agree",NA,NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"German in Australia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5354249037,97084573,2017-05-10 21:54:00,2017-05-10 22:08:00,"Agree","Strongly agree","Strongly agree","Strongly agree","Not sure","Not sure","Disagree","Disagree","Agree","Strongly agree","Not sure","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Not sure","Agree","Strongly agree","Agree","Not sure","Disagree","Not sure","I am learning German is because the language itself is cool. And in some extent, I am interested in travelling around the German-speaking countries.","It is more easy for me to understand the culture. I have more time to study German.","Probably German will just be a personal interest.",0,0,1,0,0,1,0,1,NA,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,"18-25","Female","Mandarin","English","No","No",NA,0,1,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese",NA,NA,NA,"Economics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2nd year","1st year","German introductory 1 (Monash University)","Elementary","Less than a year","German in Australia",NA,NA,NA,NA,NA,"HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5354350473,97084573,2017-05-10 23:38:00,2017-05-10 23:47:00,"Not sure","Not sure","Agree","Not sure","Agree","Not sure","Disagree","Disagree","Agree","Agree","Strongly disagree","Agree","Disagree","Disagree","Agree","Strongly disagree","Not sure","Disagree","Strongly disagree","Not sure","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Agree","I had started it and wanted to continue","Can speak it more","Can speak it",0,1,0,0,0,0,1,0,NA,1,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","No","No","No",NA,0,1,0,0,0,NA,"Yes",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathematics","1st year","1st year","German introductory 1 (Monash University)","Upper-intermediate","4-6 years","German in Australia",NA,NA,NA,NA,NA,"SCI","ELECTIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Science with german as elective"
5354674032,97084573,2017-05-11 04:15:00,2017-05-11 04:22:00,"Agree","Agree","Not sure","Not sure","Not sure","Not sure","Disagree","Disagree","Agree","Not sure","Not sure","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Not sure","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Not sure","Not sure","I have german heritage, I would like to be bilingual, I think it will help me get a better job.","Ability to provide evidence of studying a language at a high level to show possible future employers.","Ease of communication if I travel to German speaking countries for work or pleasure.",0,1,0,0,0,1,0,0,NA,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","No","No","Yes","My grandparents were German",0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Creative Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Linguistics and Applied Linguistics",NA,"Philosophy",NA,NA,NA,NA,NA,NA,NA,"1st year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia",NA,NA,NA,NA,NA,"HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5355056243,97084573,2017-05-11 13:05:00,2017-05-11 13:13:00,"Agree","Agree","Agree","Agree","Not sure","Not sure","Disagree","Disagree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Not sure","Strongly agree","Strongly agree","Not sure","Strongly agree","Not sure","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Not sure","Agree","I have been to Germany and Austria and had work in Berlin as a composer so I would like to have the opportunity to go back to german speaking countries with the ability to make more contacts and opportunities.","German is a widely used language and also an important one in my field of music.","Hopefully I will study or work in a german speaking country, even for a short time, and always have a connection with that part of the world.",1,1,1,0,1,0,1,0,NA,0,0,1,0,0,0,"QC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"ENTERTAINMENT","18-25","Female","English","No","No","No",NA,1,0,0,0,0,NA,NA,0,0,0,1,"M.ONLINE.COURSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Music","3rd year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia",NA,"QC","ENTERTAINMENT",NA,"M.ONLINE.COURSE","HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5355082800,97084573,2017-05-11 14:10:00,2017-05-11 14:28:00,"Strongly agree","Agree","Strongly agree","Not sure","Strongly disagree","Not sure","Strongly disagree","Strongly disagree","Disagree","Strongly agree","Disagree","Strongly agree","Strongly agree","Not sure","Strongly agree","Agree","Not sure","Strongly agree","Disagree","Strongly agree","Not sure","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Not sure","My main motivation for studying German is to be able to speak a second language. This motivates me because so many people in the world can speak several languages, it is frustrating being limited to just one.","One of the advantages of learning at a university level is the opportunity for studying overseas and experiencing new cultures.","It is impossible to say whether learning German will have a role to play in my future employment. But for my own personal development into the future, it plays a significant role.",0,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,"QC",0,0,0,1,0,0,0,0,0,0,1,0,1,0,NA,"18-25","Male","English","No","No","Yes",NA,0,0,0,0,0,NA,"No",NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Politics and International Studies",NA,NA,NA,NA,NA,NA,"2nd year","1st year","German introductory 1 (Monash University)","Elementary","0 years","German in Australia",NA,"QC",NA,NA,NA,"HUM","MINOR.BREADTH",NA,NA,NA,"Bachelor of Arts with German as a minor/breadth subject",NA,NA,NA,NA,NA,NA
5355083563,96358748,2017-05-11 14:13:00,2017-05-11 14:19:00,"Not sure","Agree","Not sure","Disagree","Disagree","Not sure","Disagree","Strongly disagree","Disagree","Strongly agree","Strongly disagree","Agree","Agree","Disagree","Agree","Not sure","Disagree","Strongly agree","Disagree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree",NA,"Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly disagree","Agree","Disagree","Being able to speak and understand Italian when travelling to Italy","Expanding my global knowledge","Travelling to Italy for holidays!",0,1,0,0,1,0,1,1,NA,1,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,"18-25","Female","English","French","No","No",NA,1,0,0,0,0,NA,"No",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Psychology",NA,NA,NA,NA,NA,"3rd year","1st year","Italian introductory (Monash)","Elementary","1- 3 years","Italian in Australia",NA,NA,NA,NA,NA,NA,"ELECTIVE","Other (please specify your degree and whether Italian is a major, minor or breadth subject)","Italian as an elective",NA,NA,NA,NA,NA,NA,NA,NA
